Timestamp,Action,Parameters,Model Weights,Buy Price,Current Price,Profit Margin,In Position,Buy Probability
2024-12-05 09:07:26,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:08:41,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:09:52,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:11:00,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:12:09,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.155,0.024,False,0.0006833877877789934
2024-12-05 09:13:10,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:13:59,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:14:47,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:15:36,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:16:26,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:17:16,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.155,0.024,False,0.0006833877877789934
2024-12-05 09:18:05,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:19:16,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.155,0.024,False,0.0006833877877789934
2024-12-05 09:20:13,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:21:04,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.155,0.024,False,0.0006833877877789934
2024-12-05 09:21:55,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:22:46,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:23:35,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.155,0.024,False,0.0006833877877789934
2024-12-05 09:24:24,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006846399379954729
2024-12-05 09:25:14,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:26:04,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.155,0.024,False,0.0006833877877789934
2024-12-05 09:26:54,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:27:44,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
2024-12-05 09:28:33,HOLD,"(0.024, 2)",[[-0.13527251  0.14957998 -0.0711266  -0.12891726 -0.16822554  0.2028711   -0.25954569 -0.51944562 -0.02915034 -0.35342572  0.37029148 -0.35806518    0.08608063  0.15553375  0.         -0.3817604 ]],0.01,3905.51,0.024,False,0.0006836564955314925
