Timestamp,Action,Parameters,Model Weights,Buy Price,Current Price,Profit Margin,In Position,Buy Probability
2024-12-02 12:11:44,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:12:41,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:13:38,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:14:34,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:15:31,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:16:27,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:17:24,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:18:20,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:19:17,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:20:14,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:21:12,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:22:11,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:23:07,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:24:04,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:25:00,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:25:57,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:26:53,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:27:50,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:28:46,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:29:42,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:30:39,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:31:34,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:32:31,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:33:28,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:34:24,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:35:20,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:36:16,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:37:13,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:38:09,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:39:05,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22921879492515163
2024-12-02 12:40:01,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:40:58,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:41:54,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22921879492515163
2024-12-02 12:42:51,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22921879492515163
2024-12-02 12:43:47,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:44:43,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:45:38,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:46:35,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:47:31,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:48:27,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:49:23,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:50:14,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:50:56,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22921879492515163
2024-12-02 12:51:39,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:52:38,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22921879492515163
2024-12-02 12:53:37,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:54:34,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:55:33,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.77,0.011,True,0.22914986458871667
2024-12-02 12:56:34,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:57:33,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:58:30,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 12:59:27,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 13:00:23,HOLD,"(0.011, 29)",[[-0.27307098 -0.11201699 -0.12398884 -0.66827525 -2.38626693  3.24543886   -1.59941086  0.08456229  0.67808497 -0.32553707  0.03050643 -1.09117989   -0.46019973  0.0292247   0.          0.400048  ]],0.01,3612.8,0.011,True,0.22916656059796944
2024-12-02 13:01:22,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:02:18,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:03:15,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:04:13,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:05:18,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.915,0.011,True,0.2860322927328963
2024-12-02 13:06:15,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:07:12,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:08:09,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.2860381716679718
2024-12-02 13:09:06,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:10:02,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.895,0.011,True,0.28602788665922163
2024-12-02 13:11:00,HOLD,"(0.011, 29)",[[-0.27467526 -0.10279352 -0.12411255 -0.66569235 -2.37847541  3.24126905   -1.58600252  0.06974062  0.67161348 -0.3323107   0.0403805  -1.08790277   -0.47628763  0.02530511  0.          0.39919452]],0.01,3617.915,0.011,True,0.2860322927328963
