timestamp,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
2024-11-02 11:00:00+00:00,2024-11-02T11:00:00Z,2501.435,2500.875,2502.865,2499.41,0,reg,False,ETHUSD
2024-11-02 11:10:00+00:00,2024-11-02T11:10:00Z,2501.58,2503.145,2503.86,2500.32,0,reg,False,ETHUSD
2024-11-02 11:20:00+00:00,2024-11-02T11:20:00Z,2502.945,2503.065,2504.59,2500.245,0,reg,False,ETHUSD
2024-11-02 11:30:00+00:00,2024-11-02T11:30:00Z,2503.05,2503.425,2504.545,2501.775,0,reg,False,ETHUSD
2024-11-02 11:40:00+00:00,2024-11-02T11:40:00Z,2503.37,2503.285,2503.52727689,2502.105,0,reg,False,ETHUSD
2024-11-02 11:50:00+00:00,2024-11-02T11:50:00Z,2503.62,2501.3,2504.15,2497.585,0,reg,False,ETHUSD
2024-11-02 12:00:00+00:00,2024-11-02T12:00:00Z,2501.335,2501.255,2503.9773512,2499.8853561,0,reg,False,ETHUSD
2024-11-02 12:10:00+00:00,2024-11-02T12:10:00Z,2501.34,2498.465,2502.00702589,2497.175,0,reg,False,ETHUSD
2024-11-02 12:20:00+00:00,2024-11-02T12:20:00Z,2498.465,2494.705,2498.866507395,2492.955,0,reg,False,ETHUSD
2024-11-02 12:30:00+00:00,2024-11-02T12:30:00Z,2494.705,2497.405,2497.995,2487.78,0,reg,False,ETHUSD
2024-11-02 12:40:00+00:00,2024-11-02T12:40:00Z,2496.535,2485.445,2497.595,2483.57,0,reg,False,ETHUSD
2024-11-02 12:50:00+00:00,2024-11-02T12:50:00Z,2485.365,2487.98,2490.145,2482.5291882,0,reg,False,ETHUSD
2024-11-02 13:00:00+00:00,2024-11-02T13:00:00Z,2487.91,2491.33,2493.165,2480.425,0,reg,False,ETHUSD
2024-11-02 13:10:00+00:00,2024-11-02T13:10:00Z,2491.275,2496.945,2497.37108349,2489.155,0,reg,False,ETHUSD
2024-11-02 13:20:00+00:00,2024-11-02T13:20:00Z,2496.945,2497.625,2498.411307215,2494.96,0,reg,False,ETHUSD
2024-11-02 13:30:00+00:00,2024-11-02T13:30:00Z,2497.625,2478.17,2498.26127494,2468.875,0,reg,False,ETHUSD
2024-11-02 13:40:00+00:00,2024-11-02T13:40:00Z,2478.305,2484.74,2490.003333685,2475.935,0,reg,False,ETHUSD
2024-11-02 13:50:00+00:00,2024-11-02T13:50:00Z,2484.725,2479.68,2489.165,2476.275,0,reg,False,ETHUSD
2024-11-02 14:00:00+00:00,2024-11-02T14:00:00Z,2479.945,2481.92,2483.38,2475.13,0,reg,False,ETHUSD
2024-11-02 14:10:00+00:00,2024-11-02T14:10:00Z,2481.985,2482.645,2484.405,2477.96354985,0,reg,False,ETHUSD
2024-11-02 14:20:00+00:00,2024-11-02T14:20:00Z,2482.52,2482.665,2488.14,2480.4360782,0,reg,False,ETHUSD
2024-11-02 14:30:00+00:00,2024-11-02T14:30:00Z,2482.715,2481.52,2485.3,2476.82,0,reg,False,ETHUSD
2024-11-02 14:40:00+00:00,2024-11-02T14:40:00Z,2481.49,2479.69,2482.13780755,2475.81620395,0,reg,False,ETHUSD
2024-11-02 14:50:00+00:00,2024-11-02T14:50:00Z,2479.69,2489.63,2490.195,2478.3067562,0,reg,False,ETHUSD
2024-11-02 15:00:00+00:00,2024-11-02T15:00:00Z,2489.625,2483.615,2490.35403416,2482.025,0,reg,False,ETHUSD
2024-11-02 15:10:00+00:00,2024-11-02T15:10:00Z,2483.68,2483.49,2485.69,2477.2726084,0,reg,False,ETHUSD
2024-11-02 15:20:00+00:00,2024-11-02T15:20:00Z,2483.4,2486.59,2489.695,2482.495,0,reg,False,ETHUSD
2024-11-02 15:30:00+00:00,2024-11-02T15:30:00Z,2486.615,2487.2,2491.87,2486.02,0,reg,False,ETHUSD
2024-11-02 15:40:00+00:00,2024-11-02T15:40:00Z,2487.24,2483.015,2487.885,2480.86,0,reg,False,ETHUSD
2024-11-02 15:50:00+00:00,2024-11-02T15:50:00Z,2483.06,2488.32,2489.515,2481.375,0,reg,False,ETHUSD
2024-11-02 16:00:00+00:00,2024-11-02T16:00:00Z,2488.32,2487.55,2492.935,2486.8455686,0,reg,False,ETHUSD
2024-11-02 16:10:00+00:00,2024-11-02T16:10:00Z,2487.55,2483.785,2487.915,2481.685,0,reg,False,ETHUSD
2024-11-02 16:20:00+00:00,2024-11-02T16:20:00Z,2483.775,2489.45,2491.095,2483.2732746,0,reg,False,ETHUSD
2024-11-02 16:30:00+00:00,2024-11-02T16:30:00Z,2489.355,2491.62,2493.73,2489.145,0,reg,False,ETHUSD
2024-11-02 16:40:00+00:00,2024-11-02T16:40:00Z,2491.655,2494.675,2495.165,2491.10557295,0,reg,False,ETHUSD
2024-11-02 16:50:00+00:00,2024-11-02T16:50:00Z,2494.675,2494.075,2497.24,2492.625,0,reg,False,ETHUSD
2024-11-02 17:00:00+00:00,2024-11-02T17:00:00Z,2494.105,2492.385,2494.965863435,2490.25100825,0,reg,False,ETHUSD
2024-11-02 17:10:00+00:00,2024-11-02T17:10:00Z,2492.375,2491.775,2493.84495939,2489.635,0,reg,False,ETHUSD
2024-11-02 17:20:00+00:00,2024-11-02T17:20:00Z,2491.91,2487.655,2492.11450075,2485.8053806,0,reg,False,ETHUSD
2024-11-02 17:30:00+00:00,2024-11-02T17:30:00Z,2487.685,2483.53,2491.505,2482.8334762,0,reg,False,ETHUSD
2024-11-02 17:40:00+00:00,2024-11-02T17:40:00Z,2483.62,2485.025,2486.14291807,2478.985,0,reg,False,ETHUSD
2024-11-02 17:50:00+00:00,2024-11-02T17:50:00Z,2485.025,2485.47,2487.065,2482.28,0,reg,False,ETHUSD
2024-11-02 18:00:00+00:00,2024-11-02T18:00:00Z,2485.47,2480.85,2490.225,2480.055,0,reg,False,ETHUSD
2024-11-02 18:10:00+00:00,2024-11-02T18:10:00Z,2480.85,2485.295,2486.7,2478.70918005,0,reg,False,ETHUSD
2024-11-02 18:20:00+00:00,2024-11-02T18:20:00Z,2485.43,2484.325,2485.76,2481.1,0,reg,False,ETHUSD
2024-11-02 18:30:00+00:00,2024-11-02T18:30:00Z,2484.325,2489.545,2491.69,2484.035,0,reg,False,ETHUSD
2024-11-02 18:40:00+00:00,2024-11-02T18:40:00Z,2489.545,2488.575,2490.584095135,2487.16355995,0,reg,False,ETHUSD
2024-11-02 18:50:00+00:00,2024-11-02T18:50:00Z,2488.575,2486.835,2491.02421178,2485.555,0,reg,False,ETHUSD
2024-11-02 19:00:00+00:00,2024-11-02T19:00:00Z,2486.725,2489.155,2490.965,2484.86,0,reg,False,ETHUSD
2024-11-02 19:10:00+00:00,2024-11-02T19:10:00Z,2489.155,2489.175,2490.235,2487.19,0,reg,False,ETHUSD
2024-11-02 19:20:00+00:00,2024-11-02T19:20:00Z,2489.175,2487.875,2490.38,2486.445,0,reg,False,ETHUSD
2024-11-02 19:30:00+00:00,2024-11-02T19:30:00Z,2487.875,2489.8,2490.74,2487.26,0,reg,False,ETHUSD
2024-11-02 19:40:00+00:00,2024-11-02T19:40:00Z,2489.805,2493.475,2493.475,2488.89,0,reg,False,ETHUSD
2024-11-02 19:50:00+00:00,2024-11-02T19:50:00Z,2493.385,2492.79,2494.585,2490.73,0,reg,False,ETHUSD
2024-11-02 20:00:00+00:00,2024-11-02T20:00:00Z,2492.795,2492.065,2493.93498325,2490.705,0,reg,False,ETHUSD
2024-11-02 20:10:00+00:00,2024-11-02T20:10:00Z,2492.065,2495.395,2497.025,2491.655,0,reg,False,ETHUSD
2024-11-02 20:20:00+00:00,2024-11-02T20:20:00Z,2495.395,2492.465,2496.55,2491.475,0,reg,False,ETHUSD
2024-11-02 20:30:00+00:00,2024-11-02T20:30:00Z,2492.525,2493.275,2493.895,2490.88217445,0,reg,False,ETHUSD
2024-11-02 20:40:00+00:00,2024-11-02T20:40:00Z,2493.275,2494.04,2495.14,2492.88993065,0,reg,False,ETHUSD
2024-11-02 20:50:00+00:00,2024-11-02T20:50:00Z,2494.04,2495.175,2495.525404785,2492.7,0,reg,False,ETHUSD
2024-11-02 21:00:00+00:00,2024-11-02T21:00:00Z,2495.14,2492.555,2496.675,2492.02,0,reg,False,ETHUSD
2024-11-02 21:10:00+00:00,2024-11-02T21:10:00Z,2492.555,2492.36,2493.075,2491.115,0,reg,False,ETHUSD
2024-11-02 21:20:00+00:00,2024-11-02T21:20:00Z,2492.405,2492.335,2493.06,2491.095,0,reg,False,ETHUSD
2024-11-02 21:30:00+00:00,2024-11-02T21:30:00Z,2492.47,2493.81,2495.28,2491.925,0,reg,False,ETHUSD
2024-11-02 21:40:00+00:00,2024-11-02T21:40:00Z,2494.005,2494.01,2495.78,2493.265,0,reg,False,ETHUSD
2024-11-02 21:50:00+00:00,2024-11-02T21:50:00Z,2494.01,2493.73,2494.425,2492.58,0,reg,False,ETHUSD
2024-11-02 22:00:00+00:00,2024-11-02T22:00:00Z,2493.73,2497.265,2498.065,2489.785,0,reg,False,ETHUSD
2024-11-02 22:10:00+00:00,2024-11-02T22:10:00Z,2497.265,2494.84,2497.505,2493.345,0,reg,False,ETHUSD
2024-11-02 22:20:00+00:00,2024-11-02T22:20:00Z,2494.945,2493.7,2494.945,2491.185,0,reg,False,ETHUSD
2024-11-02 22:30:00+00:00,2024-11-02T22:30:00Z,2493.705,2493.88,2494.265,2491.335,0,reg,False,ETHUSD
2024-11-02 22:40:00+00:00,2024-11-02T22:40:00Z,2493.9,2493.865,2495.235,2492.685,0,reg,False,ETHUSD
2024-11-02 22:50:00+00:00,2024-11-02T22:50:00Z,2493.865,2491.245,2494.65,2490.2,0,reg,False,ETHUSD
2024-11-02 23:00:00+00:00,2024-11-02T23:00:00Z,2491.23,2488.855,2492.375,2484.35,0,reg,False,ETHUSD
2024-11-02 23:10:00+00:00,2024-11-02T23:10:00Z,2488.875,2485.48,2489.725,2484.845,0,reg,False,ETHUSD
2024-11-02 23:20:00+00:00,2024-11-02T23:20:00Z,2485.555,2486.53,2488.6,2485.1,0,reg,False,ETHUSD
2024-11-02 23:30:00+00:00,2024-11-02T23:30:00Z,2486.485,2487.44,2488.93,2484.465,0,reg,False,ETHUSD
2024-11-02 23:40:00+00:00,2024-11-02T23:40:00Z,2487.555,2491.485,2491.7,2486.59,0,reg,False,ETHUSD
2024-11-02 23:50:00+00:00,2024-11-02T23:50:00Z,2491.485,2493.89,2494.08502302,2489.875,0,reg,False,ETHUSD
2024-11-03 00:00:00+00:00,2024-11-03T00:00:00Z,2494.095,2492.755,2494.86,2489.405,0,reg,False,ETHUSD
2024-11-03 00:10:00+00:00,2024-11-03T00:10:00Z,2493.03,2494.25,2496.465,2491.665,0,reg,False,ETHUSD
2024-11-03 00:20:00+00:00,2024-11-03T00:20:00Z,2494.185,2494.12,2494.965,2492.20077195,0,reg,False,ETHUSD
2024-11-03 00:30:00+00:00,2024-11-03T00:30:00Z,2494.12,2486.155,2496.45,2485.12,0,reg,False,ETHUSD
2024-11-03 00:40:00+00:00,2024-11-03T00:40:00Z,2486.145,2489.115,2490.56,2485.71743785,0,reg,False,ETHUSD
2024-11-03 00:50:00+00:00,2024-11-03T00:50:00Z,2489.115,2482.3,2489.565,2481.82923685,0,reg,False,ETHUSD
2024-11-03 01:00:00+00:00,2024-11-03T01:00:00Z,2482.3,2483.56,2486.7,2481.6993516,0,reg,False,ETHUSD
2024-11-03 01:10:00+00:00,2024-11-03T01:10:00Z,2483.645,2480.78,2484.67,2479.81146765,0,reg,False,ETHUSD
2024-11-03 01:20:00+00:00,2024-11-03T01:20:00Z,2480.835,2483.175,2486.3,2478.7732388,0,reg,False,ETHUSD
2024-11-03 01:30:00+00:00,2024-11-03T01:30:00Z,2483.195,2480.815,2485.495,2479.31,0,reg,False,ETHUSD
2024-11-03 01:40:00+00:00,2024-11-03T01:40:00Z,2480.815,2482.365,2482.57,2478.7311977,0,reg,False,ETHUSD
2024-11-03 01:50:00+00:00,2024-11-03T01:50:00Z,2482.36,2471.39,2482.551966375,2469.5648719,0,reg,False,ETHUSD
2024-11-03 02:00:00+00:00,2024-11-03T02:00:00Z,2471.475,2472.17,2475.9,2468.77103325,0,reg,False,ETHUSD
2024-11-03 02:10:00+00:00,2024-11-03T02:10:00Z,2472.225,2473.595,2477.315,2460.125,0,reg,False,ETHUSD
2024-11-03 02:20:00+00:00,2024-11-03T02:20:00Z,2473.595,2454.365,2474.53,2453.65,0,reg,False,ETHUSD
2024-11-03 02:30:00+00:00,2024-11-03T02:30:00Z,2454.83,2450.505,2459.85,2445.21,0,reg,False,ETHUSD
2024-11-03 02:40:00+00:00,2024-11-03T02:40:00Z,2450.66,2442.005,2450.755,2431.935,0,reg,False,ETHUSD
2024-11-03 02:50:00+00:00,2024-11-03T02:50:00Z,2442.185,2433.935,2442.685,2425.63,0,reg,False,ETHUSD
2024-11-03 03:00:00+00:00,2024-11-03T03:00:00Z,2434.125,2437.33,2440.6818593,2420.205,0,reg,False,ETHUSD
2024-11-03 03:10:00+00:00,2024-11-03T03:10:00Z,2437.535,2437.09,2444.71,2433.92,0,reg,False,ETHUSD
2024-11-03 03:20:00+00:00,2024-11-03T03:20:00Z,2436.745,2436.265,2440.115,2432.855,0,reg,False,ETHUSD
2024-11-03 03:30:00+00:00,2024-11-03T03:30:00Z,2436.2,2443.39,2443.685,2433.98,0,reg,False,ETHUSD
2024-11-03 03:40:00+00:00,2024-11-03T03:40:00Z,2443.335,2447.655,2448.585,2442.145,0,reg,False,ETHUSD
2024-11-03 03:50:00+00:00,2024-11-03T03:50:00Z,2447.455,2448.925,2452.173916355,2446.325,0,reg,False,ETHUSD
2024-11-03 04:00:00+00:00,2024-11-03T04:00:00Z,2449.105,2451.83,2455.434780385,2447.305,0,reg,False,ETHUSD
2024-11-03 04:10:00+00:00,2024-11-03T04:10:00Z,2451.87,2456.885,2457.415,2450.17,0,reg,False,ETHUSD
2024-11-03 04:20:00+00:00,2024-11-03T04:20:00Z,2456.985,2457.305,2457.85,2453.34,0,reg,False,ETHUSD
2024-11-03 04:30:00+00:00,2024-11-03T04:30:00Z,2457.275,2459.945,2463.256853075,2456.45,0,reg,False,ETHUSD
2024-11-03 04:40:00+00:00,2024-11-03T04:40:00Z,2459.925,2453.955,2460.316073815,2452.25,0,reg,False,ETHUSD
2024-11-03 04:50:00+00:00,2024-11-03T04:50:00Z,2453.955,2454.865,2457.41653992,2453.305,0,reg,False,ETHUSD
2024-11-03 05:00:00+00:00,2024-11-03T05:00:00Z,2454.8,2454.88,2457.845,2449.455,0,reg,False,ETHUSD
2024-11-03 05:10:00+00:00,2024-11-03T05:10:00Z,2454.88,2451.825,2455.455,2449.535,0,reg,False,ETHUSD
2024-11-03 05:20:00+00:00,2024-11-03T05:20:00Z,2451.79,2448.275,2452.705,2447.04,0,reg,False,ETHUSD
2024-11-03 05:30:00+00:00,2024-11-03T05:30:00Z,2448.275,2444.18,2449.43,2442.675,0,reg,False,ETHUSD
2024-11-03 05:40:00+00:00,2024-11-03T05:40:00Z,2444.225,2445.425,2448.855,2443.395,0,reg,False,ETHUSD
2024-11-03 05:50:00+00:00,2024-11-03T05:50:00Z,2445.425,2442.02,2445.525840205,2439.955,0,reg,False,ETHUSD
2024-11-03 06:00:00+00:00,2024-11-03T06:00:00Z,2441.975,2447.14,2448.87,2440.625,0,reg,False,ETHUSD
2024-11-03 06:10:00+00:00,2024-11-03T06:10:00Z,2447.08,2452.245,2452.74,2444.27,0,reg,False,ETHUSD
2024-11-03 06:20:00+00:00,2024-11-03T06:20:00Z,2452.52,2448.855,2453.65,2447.51,0,reg,False,ETHUSD
2024-11-03 06:30:00+00:00,2024-11-03T06:30:00Z,2448.965,2454.81,2455.935,2447.965,0,reg,False,ETHUSD
2024-11-03 06:40:00+00:00,2024-11-03T06:40:00Z,2454.78,2459.785,2462.4,2452.255,0,reg,False,ETHUSD
2024-11-03 06:50:00+00:00,2024-11-03T06:50:00Z,2459.62,2455.655,2460.305,2454.445,0,reg,False,ETHUSD
2024-11-03 07:00:00+00:00,2024-11-03T07:00:00Z,2455.655,2455.49,2458.69687982,2452.44,0,reg,False,ETHUSD
2024-11-03 07:10:00+00:00,2024-11-03T07:10:00Z,2455.53,2451.825,2456.155,2450.66,0,reg,False,ETHUSD
2024-11-03 07:20:00+00:00,2024-11-03T07:20:00Z,2451.825,2450.915,2452.515,2449.62,0,reg,False,ETHUSD
2024-11-03 07:30:00+00:00,2024-11-03T07:30:00Z,2450.925,2449.015,2452.34,2448.44,0,reg,False,ETHUSD
2024-11-03 07:40:00+00:00,2024-11-03T07:40:00Z,2449.015,2451.33,2454.175,2448.68,0,reg,False,ETHUSD
2024-11-03 07:50:00+00:00,2024-11-03T07:50:00Z,2451.295,2449.85,2451.88,2448.195,0,reg,False,ETHUSD
2024-11-03 08:00:00+00:00,2024-11-03T08:00:00Z,2449.475,2447.635,2451.31738346,2446.605,0,reg,False,ETHUSD
2024-11-03 08:10:00+00:00,2024-11-03T08:10:00Z,2447.765,2444.285,2449.04677841,2443.33,0,reg,False,ETHUSD
2024-11-03 08:20:00+00:00,2024-11-03T08:20:00Z,2444.29,2448.865,2449.45,2442.99,0,reg,False,ETHUSD
2024-11-03 08:30:00+00:00,2024-11-03T08:30:00Z,2448.61,2451.925,2452.915,2446.065,0,reg,False,ETHUSD
2024-11-03 08:40:00+00:00,2024-11-03T08:40:00Z,2451.88,2458.975,2460.87363846,2447.695,0,reg,False,ETHUSD
2024-11-03 08:50:00+00:00,2024-11-03T08:50:00Z,2458.975,2458.325,2462.130159075,2456.345,0,reg,False,ETHUSD
2024-11-03 09:00:00+00:00,2024-11-03T09:00:00Z,2458.305,2458.475,2459.86,2454.885,0,reg,False,ETHUSD
2024-11-03 09:10:00+00:00,2024-11-03T09:10:00Z,2458.55,2455.915,2459.805,2455.01,0,reg,False,ETHUSD
2024-11-03 09:20:00+00:00,2024-11-03T09:20:00Z,2455.965,2454.69,2457.195,2453.655,0,reg,False,ETHUSD
2024-11-03 09:30:00+00:00,2024-11-03T09:30:00Z,2454.795,2449.54,2456.025,2448.32,0,reg,False,ETHUSD
2024-11-03 09:40:00+00:00,2024-11-03T09:40:00Z,2449.01,2449.635,2452.83,2447.24,0,reg,False,ETHUSD
2024-11-03 09:50:00+00:00,2024-11-03T09:50:00Z,2449.635,2449.105,2452.545,2446.205,0,reg,False,ETHUSD
2024-11-03 10:00:00+00:00,2024-11-03T10:00:00Z,2449.065,2449.65,2450.04,2448.575,0,reg,False,ETHUSD
2024-11-03 10:10:00+00:00,2024-11-03T10:10:00Z,2453.91,2457.3,2458.03,2452.645,0,reg,False,ETHUSD
2024-11-03 10:20:00+00:00,2024-11-03T10:20:00Z,2458,2460.53,2461.115,2453.88,0,reg,False,ETHUSD
2024-11-03 10:30:00+00:00,2024-11-03T10:30:00Z,2460.57,2459.55,2461.225,2455.9,0,reg,False,ETHUSD
2024-11-03 10:40:00+00:00,2024-11-03T10:40:00Z,2458.76,2459.01,2460.49,2457.435,0,reg,False,ETHUSD
2024-11-03 10:50:00+00:00,2024-11-03T10:50:00Z,2458.58,2456.77,2459.965,2455.4,0,reg,False,ETHUSD
2024-11-03 11:00:00+00:00,2024-11-03T11:00:00Z,2456.725,2454.4,2457.24,2452.47,0,reg,False,ETHUSD
2024-11-03 11:10:00+00:00,2024-11-03T11:10:00Z,2459.195,2461.405,2462.175,2458.045,0,reg,False,ETHUSD
2024-11-03 11:20:00+00:00,2024-11-03T11:20:00Z,2461.565,2458.725,2461.64,2457.05,0,reg,False,ETHUSD
2024-11-03 11:30:00+00:00,2024-11-03T11:30:00Z,2457.565,2453.82,2457.665,2451.465,0,reg,False,ETHUSD
2024-11-03 11:40:00+00:00,2024-11-03T11:40:00Z,2454.185,2455.59,2458.71,2452.35,0,reg,False,ETHUSD
2024-11-03 11:50:00+00:00,2024-11-03T11:50:00Z,2455,2454.365,2456.385,2451.495,0,reg,False,ETHUSD
2024-11-03 12:00:00+00:00,2024-11-03T12:00:00Z,2453.705,2455.755,2457.436545225,2453.085,0,reg,False,ETHUSD
2024-11-03 12:10:00+00:00,2024-11-03T12:10:00Z,2455.84,2451.265,2456.47,2451.265,0,reg,False,ETHUSD
2024-11-03 12:20:00+00:00,2024-11-03T12:20:00Z,2452.135,2459.275,2460.41,2451.265,0,reg,False,ETHUSD
2024-11-03 12:30:00+00:00,2024-11-03T12:30:00Z,2459.275,2459.13,2460.2,2455.915,0,reg,False,ETHUSD
2024-11-03 12:40:00+00:00,2024-11-03T12:40:00Z,2459.26,2458.385,2459.865,2456.595,0,reg,False,ETHUSD
2024-11-03 12:50:00+00:00,2024-11-03T12:50:00Z,2458.505,2454.02,2460.245,2453.25,0,reg,False,ETHUSD
2024-11-03 13:00:00+00:00,2024-11-03T13:00:00Z,2454.14,2452.44,2457.136465565,2448.41,0,reg,False,ETHUSD
2024-11-03 13:10:00+00:00,2024-11-03T13:10:00Z,2452.47,2446.63,2452.91,2445.4580506,0,reg,False,ETHUSD
2024-11-03 13:20:00+00:00,2024-11-03T13:20:00Z,2446.725,2451.04,2452.195,2445.815,0,reg,False,ETHUSD
2024-11-03 13:30:00+00:00,2024-11-03T13:30:00Z,2451.21,2442.675,2452.28,2441.61,0,reg,False,ETHUSD
2024-11-03 13:40:00+00:00,2024-11-03T13:40:00Z,2442.75,2436.47,2445.94963909,2434.18,0,reg,False,ETHUSD
2024-11-03 13:50:00+00:00,2024-11-03T13:50:00Z,2436.47,2433.51,2440.37427432,2429.455,0,reg,False,ETHUSD
2024-11-03 14:00:00+00:00,2024-11-03T14:00:00Z,2434.12,2432.58,2435.7769373,2425.185,0,reg,False,ETHUSD
2024-11-03 14:10:00+00:00,2024-11-03T14:10:00Z,2432.475,2435.035,2439.103930735,2432.195,0,reg,False,ETHUSD
2024-11-03 14:20:00+00:00,2024-11-03T14:20:00Z,2435.035,2423.685,2435.39681136,2421.86,0,reg,False,ETHUSD
2024-11-03 14:30:00+00:00,2024-11-03T14:30:00Z,2423.7,2430.655,2435.910408585,2421.97,0,reg,False,ETHUSD
2024-11-03 14:40:00+00:00,2024-11-03T14:40:00Z,2430.625,2424.35,2434.34,2422.025,0,reg,False,ETHUSD
2024-11-03 14:50:00+00:00,2024-11-03T14:50:00Z,2424.35,2424.255,2429.318605925,2417.585,0,reg,False,ETHUSD
2024-11-03 15:00:00+00:00,2024-11-03T15:00:00Z,2424.645,2416.255,2428.75113074,2412.47,0,reg,False,ETHUSD
2024-11-03 15:10:00+00:00,2024-11-03T15:10:00Z,2416.28,2422.375,2427.62632971,2415.975,0,reg,False,ETHUSD
2024-11-03 15:20:00+00:00,2024-11-03T15:20:00Z,2422.375,2423.665,2425.63028672,2416.925,0,reg,False,ETHUSD
2024-11-03 15:30:00+00:00,2024-11-03T15:30:00Z,2423.62,2428.425,2428.541073925,2419.125,0,reg,False,ETHUSD
2024-11-03 15:40:00+00:00,2024-11-03T15:40:00Z,2428.36,2431.385,2432.628498945,2421.565,0,reg,False,ETHUSD
2024-11-03 15:50:00+00:00,2024-11-03T15:50:00Z,2431.275,2441.425,2446.99606536,2429.645,0,reg,False,ETHUSD
2024-11-03 16:00:00+00:00,2024-11-03T16:00:00Z,2441.425,2450.145,2452.22762638,2437.09,0,reg,False,ETHUSD
