Timestamp,Action,Parameters,Model Weights,Buy Price,Current Price,Profit Margin,In Position,Buy Probability
2024-12-01 14:21:03,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:21:52,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.7316346532985945
2024-12-01 14:22:53,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:23:48,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:24:27,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.709369500647109
2024-12-01 14:25:04,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:25:41,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3703.705,0.013,False,0.627525415725462
2024-12-01 14:26:18,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:26:55,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3703.705,0.013,False,0.627525415725462
2024-12-01 14:27:30,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.7316346532985945
2024-12-01 14:28:10,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:28:51,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.709369500647109
2024-12-01 14:29:31,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.709369500647109
2024-12-01 14:30:09,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:30:45,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
2024-12-01 14:31:22,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.709369500647109
2024-12-01 14:31:58,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3693.25,0.013,False,0.709369500647109
2024-12-01 14:32:33,HOLD,"(0.013, 28)",[[-0.11408985 -0.03599777 -0.08702779 -0.27686286 -2.33488433  3.81672752   -1.47871383 -0.18733664  0.45845084 -0.37722054  0.17629091 -0.77225597   -0.43364529 -0.09020119  0.          0.16966093]],0.01,3709.275,0.013,False,0.6091268459835935
